"","X","X.2","X.1","year","date","day","block","plot","species","id","person","HHMMSS","Photo","Cond","Ci","wueg","wuet","Trmmol","X.Blue","LeafAbs","PhiCO2","VpdL","CTleaf","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs","PARabs","Fv.","qP_Fo","Fo.","Fm.","Fs","Fv..Fm.","PhiPS2","qP","qN","NPQ","ParIn.Fs","PS2.1","ETR","sp","drawdown","cica","day2","time"
"533",533,533,533,2010,"sep","9/16/2010",5,9,6,NA,"b","10:10:10",18.25179017,0.371970887,300.6887985,49.0677921522391,56.7555495886015,3.215860027,9.96741581,0.874983708,0.010847503,0.868430454,25.72028732,24.72342682,25.72028732,24.94208527,399.7778015,386.8069458,22.54834366,24.63520622,71.70963287,78.34640503,300.6078796,2028.342896,0.056579757,99.46662903,0.60285759,-1.00792551,0.25,-1.355140209,7.355140209,1.503039398,0.00321586,298.8702873,297.8734268,324.534856,0.684535915,3.318811373,33.36607871,8.730872484,25.22185707,3.221978777,0.357650169,2.450380918,0.771597859,0.224775333,29.90850117,0.777361425,74.08906901,384.1545604,0.035200887,1774.766988,491.5064697,"0.207001747",574.1943359,1065.700806,845.098877,0.461204934,"0.207001747","0.448828128","1.85599324",NA,2028.342896,NA,183.6899336,"CASP",86.1181473,0.777361424775118,"9/16/2010",2010-09-16
"534",534,534,534,2010,"sep","9/16/2010",5,9,6,NA,"t","10:11:31",23.55849686,0.193231786,179.9634566,121.918331076234,91.2444541444125,2.581910105,8.302519798,0.87415126,0.01391043,1.319129284,27.21675682,24.72401428,27.21675682,24.93545151,401.0389099,384.6499329,21.44930077,23.13293648,68.35708618,73.7226944,299.6114807,2019.643188,1404.503418,99.67819977,2.123100281,2.300415754,0.25,-1.355140209,7.355140209,1.498057404,0.00258191,300.3667568,297.8740143,323.1429029,0.720906684,3.624978747,36.36681597,13.23387949,25.97038555,3.368349964,0.189294349,2.305849463,1.0625005,0.118656532,17.93843338,0.467862961,63.25846713,381.2263666,0.039091588,1765.473638,434.0945435,"0.252266382",535.4831543,969.5776978,724.9858398,0.447715067,"0.252266382","0.563452966","1.81065957",NA,2019.643188,NA,222.6848236,"CASP",204.6864763,0.467862961116872,"9/16/2010",2010-09-16
"535",535,535,535,2010,"sep","9/16/2010",5,10,16,NA,"b","10:14:34",24.23072046,0.381061045,272.5061097,63.5875033093451,82.748862313812,2.928223513,9.96741581,0.874983708,0.014258013,0.77303405,25.18141937,24.86649704,25.18141937,24.94322586,398.8499146,381.9843445,22.64368248,24.54409409,71.39674377,77.38884735,300.6036072,2022.41687,0.102313891,99.46173096,0.932569504,-1.010401249,0.25,-1.355140209,7.355140209,1.503018036,0.002928224,298.3314194,298.016497,323.586692,0.762845496,3.214232133,32.31626981,7.772175721,25.02395821,3.18422217,0.366045968,2.441198083,0.743024088,0.230081967,27.10392936,0.713396016,76.22128162,378.4630894,0.048799913,1769.581812,566.017334,"0.304394788",627.2075195,1193.224854,830.0134277,0.474359323,"0.304394788","0.641696648","1.902440287",NA,2022.41687,NA,269.3257398,"PRSE2",109.4782348,0.713396016417107,"9/16/2010",2010-09-16
"536",536,536,536,2010,"sep","9/16/2010",5,10,16,NA,"t","10:15:41",16.26657341,0.112273919,147.3252332,144.882921651644,91.7361604587436,1.773191196,8.302519798,0.87415126,0.009786142,1.545207797,27.9039917,24.77041054,27.9039917,24.93274689,399.6923523,388.3753052,21.20084763,22.35793114,67.37363434,71.05070496,299.6406555,2018.403809,1223.397827,99.6713028,2.217704773,2.322357893,0.5,-1.355140209,7.355140209,1.498203278,0.001773191,301.0539917,297.9204105,322.9446022,0.832218474,3.773651921,37.86096716,15.50303602,26.33720112,3.442175582,0.110933199,2.228444124,1.213731458,0.069452471,14.68409793,0.379337283,58.2856979,386.0114153,0.024561672,1764.390232,554.9714355,"0.246115534",588.2006836,1143.172119,861.8197021,0.48546621,"0.246115534","0.506967384","1.943506954",NA,2018.403809,NA,217.1219224,"PRSE2",241.050072,0.379337283363402,"9/16/2010",2010-09-16
"537",537,537,537,2010,"sep","9/16/2010",5,11,5,NA,"b","10:18:25",24.03490845,0.227093848,206.1197245,105.836898100384,118.859245835583,2.02213162,9.96741581,0.874983708,0.014105279,0.881704115,25.36065292,24.70217133,25.36065292,24.9353714,399.796814,383.289856,22.4840374,23.79741669,71.59415436,75.77624512,300.6001587,2028.450317,0.009901421,99.46407318,0.775312424,-1.041407108,0.5,-1.355140209,7.355140209,1.503000793,0.002022132,298.5106529,297.8521713,324.5520435,0.910654322,3.24869211,32.66196533,8.864548642,25.03141212,3.185637245,0.221674848,2.366987995,0.81864925,0.139023661,20.50150736,0.537764622,72.73774739,379.7970566,0.046031033,1774.86098,778.2053223,"0.29244948",638.8024902,1417.007813,1002.604614,0.549189154,"0.29244948","0.53251139","2.218225248",NA,2028.450317,NA,259.5285855,"CADE",177.1701315,0.537764621926232,"9/16/2010",2010-09-16
"538",538,538,538,2010,"sep","9/16/2010",5,11,5,NA,"t","10:19:48",20.56970449,0.165834507,176.6860506,124.037541173503,89.5566186644422,2.296837998,8.302519798,0.87415126,0.012224133,1.363293477,27.336689,24.74723053,27.336689,24.93782806,398.8084106,384.4926147,21.44982147,22.94736481,68.26115417,73.02687836,299.7084045,2018.550171,301.014679,99.67403412,1.868095398,2.300530195,0.25,-1.355140209,7.355140209,1.498542023,0.002296838,300.486689,297.8972305,322.9680201,0.765827302,3.6505499,36.62488363,13.67751882,26.04195976,3.382645466,0.162926049,2.287256423,1.095389043,0.102086153,17.61101143,0.459530414,62.18368495,381.5033855,0.033527881,1764.518175,467.0368652,"0.183986279",598.7270508,1065.763916,869.6779785,0.438217938,"0.183986279","0.419851091","1.780049715",NA,2018.550171,NA,162.3235669,"CADE",207.8065641,0.459530414486268,"9/16/2010",2010-09-16
"539",539,539,539,2010,"sep","9/16/2010",5,12,12,NA,"b","10:22:31",14.92679462,0.155429061,228.1696137,96.0360599489178,96.7331433681768,1.543089505,9.96741581,0.874983708,0.008974229,0.975468392,25.74774742,24.77756119,25.74774742,24.94055176,399.3311768,389.0006409,22.6091671,23.6115818,71.67664337,74.85453796,300.605072,2028.295654,0.034654904,99.47452545,0.737897873,-0.977938175,0.25,-1.355140209,7.355140209,1.50302536,0.00154309,298.8977474,297.9275612,324.5272974,0.980477479,3.324219287,33.41779488,9.806213075,25.2626543,3.229810824,0.152871325,2.348750895,0.881059929,0.095771129,22.69706404,0.58655331,70.29147393,386.8314502,0.027123606,1774.725652,396.6334229,"0.198837814",538.6408691,935.274292,749.3063965,0.42408246,"0.198837814","0.468865922","1.736359689",NA,2028.295654,NA,176.4412844,"LIST2",160.8310272,0.586553310483248,"9/16/2010",2010-09-16
"540",540,540,540,2010,"sep","9/16/2010",5,12,12,NA,"t","10:23:57",13.15708481,0.082769689,126.7491303,158.960181788287,95.917603467796,1.371707335,8.302519798,0.87415126,0.008036304,1.615837837,28.22183609,24.80274391,28.22183609,24.93062592,399.0690613,389.9281616,21.46071434,22.35600853,68.07106018,70.91082764,299.575592,2015.259033,1943.305298,99.67591095,1.821525574,2.302147627,0.5,-1.355140209,7.355140209,1.49787796,0.001371707,301.3718361,297.9527439,322.4414381,0.887285824,3.844193353,38.56692471,16.21091618,26.51229,3.47790954,0.082038739,2.228355515,1.249554024,0.051339386,12.63383502,0.325057646,57.02903285,388.0161486,0.019337747,1761.641223,328.5579834,"0.212017186",494.713623,823.2716064,648.723877,0.3990882,"0.212017186","0.531253959","1.664137732",NA,2015.259033,NA,186.7491076,"LIST2",263.1790313,0.325057645951777,"9/16/2010",2010-09-16
"541",541,541,541,2010,"sep","9/16/2010",5,12,8,NA,"t","10:24:27",12.00963466,0.080970627,144.8958798,148.320880113723,91.3740894458575,1.314336637,8.302519798,0.87415126,0.007382463,1.582719069,28.04753494,24.79273987,28.04753494,24.92721748,399.3528748,390.991272,21.44076347,22.29874039,68.04847717,70.77151489,299.5485229,2015.938232,1945.748901,99.6760025,1.821525574,2.302147627,0.5,-1.355140209,7.355140209,1.497742615,0.001314337,301.1975349,297.9427399,322.55011,0.905635522,3.805368371,38.17737746,15.87863707,26.42013741,3.459061914,0.080270973,2.222649303,1.236412611,0.050231752,14.44264208,0.37058597,57.48198128,389.2460087,0.017735252,1762.234946,331.6647339,"0.212912588",494.6281738,826.2929077,650.3647461,0.401388818,"0.212912588","0.530439759","1.670533446",NA,2015.938232,NA,187.6010017,"LIST2",246.0953922,0.370585970011116,"9/16/2010",2010-09-16
"542",542,542,542,2010,"sep","9/16/2010",5,13,8,NA,"b","10:38:04",19.93440819,0.250802927,252.1727254,79.4823586329198,110.885935619166,1.797740452,9.96741581,0.874983708,0.011795368,0.711552354,24.89589119,24.7569828,24.89589119,24.9356575,399.7535706,386.028595,23.44985962,24.61653137,74.42490387,78.12767792,300.596344,2028.379639,0.059409611,99.46335602,0.708845139,-1.025259495,0.25,-1.355140209,7.355140209,1.50298172,0.00179774,298.0458912,297.9069828,324.5407349,0.974103769,3.159995178,31.77044597,7.153914596,24.826437,3.146923722,0.244209775,2.448442824,0.698480898,0.153210079,25.08194557,0.653248823,77.43833847,383.1316883,0.040291302,1774.799137,434.571167,"0.21298028",630.720459,1065.291626,838.4055176,0.40793634,"0.21298028","0.522091951","1.689007564",NA,2028.379639,NA,188.9986083,"COSA81",133.8558696,0.653248823186272,"9/16/2010",2010-09-16
"543",543,543,543,2010,"sep","9/16/2010",5,13,8,NA,"t","10:38:11",22.35868689,0.208413725,203.0009379,107.280299749933,88.8738822638095,2.515776786,8.302519798,0.87415126,0.013246402,1.191231708,27.7653389,24.9787674,27.7653389,24.93167305,399.2945557,383.7214966,23.96855545,25.60528564,75.22466278,80.36148834,299.5435181,2017.269409,84.43238068,99.66706085,0.668357849,2.336216688,0.25,-1.355140209,7.355140209,1.49771759,0.002515777,300.9153389,298.1287674,322.7630983,0.71680252,3.74323527,37.55739598,11.95211033,26.37205315,3.449262877,0.203840587,2.552003562,0.897259315,0.127803491,20.23250683,0.529031966,67.85967117,380.472289,0.039878151,1763.398596,486.5740967,"0.241464887",616.8032227,1103.377319,836.9504395,0.440986132,"0.241464887","0.547556645","1.788864388",NA,2017.269409,NA,212.8994214,"COSA81",180.7205587,0.529031966409775,"9/16/2010",2010-09-16
"544",544,544,544,2010,"sep","9/16/2010",5,15,17,NA,"t","10:33:04",25.14709371,0.121873798,44.61091893,206.337162890419,159.569257317556,1.575936164,8.302519798,0.87415126,0.014833801,1.264218561,28.00093842,24.96795845,28.00093842,24.93445587,400.1187439,382.931427,24.36838531,25.39353943,76.52668762,79.74608612,299.6461792,2016.435791,577.0456543,99.66427612,0.806022644,2.315874815,0.25,-1.355140209,7.355140209,1.498230896,0.001575936,301.1509384,298.1179585,322.6297194,0.870089962,3.795047287,38.07831085,12.68477142,26.48444843,3.472205778,0.120295614,2.530828725,0.941377052,0.075324974,4.446114942,0.116498453,66.0413356,379.2770028,0.043787196,1762.669887,666.0010986,"0.224338636",633.2067871,1299.207886,1007.745361,0.512620887,"0.224338636","0.437630696","2.05179084",NA,2016.435791,NA,197.7174787,"RHCO",338.32050807,0.116498453207394,"9/16/2010",2010-09-16
"545",545,545,545,2010,"sep","9/16/2010",5,16,7,NA,"b","10:27:11",20.94389293,0.232191226,234.1314927,90.2010523429512,95.8427049984532,2.185235682,9.96741581,0.874983708,0.012391719,0.931778986,25.84068108,24.85112,25.84068108,24.94122505,400.8108215,386.3132324,22.81809425,24.23688889,72.01741028,76.49534607,300.5751953,2023.867798,0.021452976,99.46819305,0.853193283,-1.000168324,0.25,-1.355140209,7.355140209,1.502875977,0.002185236,298.9906811,298.00112,323.8188404,0.863524863,3.342578529,33.60449633,9.367607448,25.34590054,3.245843632,0.226529257,2.410799543,0.835044089,0.142078819,23.28863652,0.606066459,71.99374181,383.2696254,0.039341214,1770.85135,446.4476318,"0.259910567",577.828125,1024.275757,758.0556641,0.435866639,"0.259910567","0.596307548","1.772630498",NA,2023.867798,NA,230.1314893,"CEOC",152.1817397,0.606066458675103,"9/16/2010",2010-09-16
"546",546,546,546,2010,"sep","9/16/2010",5,16,7,NA,"t","10:29:03",13.61966248,0.248257742,296.5311436,54.8609778300489,65.1487047906053,2.090550202,8.302519798,0.87415126,0.008310038,0.837220478,25.40062904,24.89279938,25.40062904,24.93000031,400.6951294,391.0553284,22.9096508,24.27164459,72.27448273,76.57124329,299.5328064,2012.554932,885.6383057,99.67192078,0.938835144,2.289818525,0.25,-1.355140209,7.355140209,1.497664032,0.00209055,298.550629,298.0427994,322.0087819,0.895266159,3.256421914,32.67140724,8.399762651,25.14671421,3.207596653,0.241796004,2.419201437,0.788395216,0.151690062,29.55582865,0.758284371,74.22551723,389.0760927,0.025982745,1759.277429,519.4816895,"0.204408825",493.9221191,1013.403809,806.255127,0.512610753,"0.204408825","0.398760314","2.051748179",NA,2012.554932,NA,179.805916,"CEOC",94.5241848,0.758284370688043,"9/16/2010",2010-09-16
"547",547,547,547,2010,"sep","9/16/2010",5,17,9,NA,"b","10:43:11",12.20061334,0.162941731,264.9124277,74.8771555642796,105.151232103643,1.160291968,9.96741581,0.874983708,0.007455591,0.700228417,24.99479294,24.94427681,24.99479294,24.91933823,398.7229614,390.3038025,24.16446114,24.91724014,75.84369659,78.20639801,300.587738,2023.541382,0.160072714,99.46776581,0.403181076,-1.012484074,0.25,-1.355140209,7.355140209,1.50293869,0.001160292,298.1447929,298.0942768,323.7666139,1.087361389,3.178690624,31.95699228,7.039752135,24.96953487,3.173906913,0.160132997,2.478462207,0.695444706,0.100331737,26.35024732,0.678733915,77.71723591,388.5307858,0.024404706,1770.565741,210.8267822,"0.145522728",439.2651367,650.0919189,555.4887695,0.324303035,"0.145522728","0.448724533","1.479953369",NA,2023.541382,NA,128.8287783,"COAM3",125.3913748,0.678733914461415,"9/16/2010",2010-09-16
"548",548,548,548,2010,"sep","9/16/2010",5,17,9,NA,"t","10:43:39",12.73342827,0.141340009,237.9166864,90.090756043464,68.1720163633035,1.867837817,8.302519798,0.87415126,0.007823773,1.295361578,27.85878181,25.04562187,27.85878181,24.93366051,399.6596069,390.671875,23.54977417,24.76582527,73.61670685,77.41808319,299.5892639,2008.057495,1775.807495,99.6675415,1.065879822,2.326428175,0.25,-1.355140209,7.355140209,1.49794632,0.001867838,301.0087818,298.1956219,321.289192,0.823622788,3.763710496,37.7626501,12.99682483,26.45220184,3.465609791,0.139221796,2.468348918,0.997260873,0.087201483,23.71257122,0.608993638,65.00454987,388.8214286,0.021288198,1755.345989,611.0616455,"0.12451402",642.125,1253.186646,1097.147339,0.487606254,"0.12451402","0.255357717","1.951624132",NA,2008.057495,NA,109.2825925,"COAM3",152.7551886,0.608993637947446,"9/16/2010",2010-09-16
"549",549,549,549,2010,"sep","9/16/2010",5,18,18,NA,"b","10:47:20",14.12614326,0.101527228,161.5277075,139.136500998530,140.417244128301,1.006011774,9.96741581,0.874983708,0.008563994,0.966721914,26.28456688,24.89797401,26.28456688,24.9399147,400.3077087,390.6474304,24.1299305,24.78269005,75.9354248,77.98961639,300.594635,2018.607544,0.080863163,99.45548248,0.540784836,-0.994894505,0.25,-1.355140209,7.355140209,1.502973175,0.001006012,299.4345669,298.047974,322.9771998,1.049403582,3.43149631,34.50283709,9.720147041,25.59127045,3.293505898,0.100429634,2.464774396,0.828731502,0.062866219,16.06481608,0.413487188,71.28123707,388.594592,0.025912068,1766.248714,492.3099365,"0.222263368",630.1152344,1122.425171,872.9511719,0.438612702,"0.222263368","0.506741751","1.781301435",NA,2018.607544,NA,196.2861941,"ROPS",229.1197229,0.413487188011464,"9/16/2010",2010-09-16
"550",550,550,550,2010,"sep","9/16/2010",5,18,18,NA,"t","10:47:52",15.31169224,0.149359288,216.7984062,102.515835774472,74.0223804242836,2.068522281,8.302519798,0.87415126,0.009259262,1.358575822,27.9918232,25.0135498,27.9918232,24.92894363,400.6556091,389.8962097,23.08089066,24.42796326,72.28250885,76.50114441,299.6115417,2015.283081,165.5058899,99.65854645,1.078788757,2.351563215,0.5,-1.355140209,7.355140209,1.498057709,0.002068522,301.1418232,298.1635498,322.4452858,0.785150074,3.793031133,38.06026947,13.63230622,26.5026865,3.475941195,0.146995901,2.434455311,1.041485884,0.09208189,21.60581403,0.556041328,63.61217389,387.671085,0.02512465,1761.662244,235.6031494,"0.150313945",459.5231934,695.1263428,590.6391602,0.338935723,"0.150313945","0.443488056","1.512712204",NA,2015.283081,NA,132.4012006,"ROPS",173.0978035,0.556041327939075,"9/16/2010",2010-09-16
"551",551,551,551,2010,"sep","9/16/2010",5,19,15,NA,"b","10:51:09",17.56315133,0.159649627,205.0263904,110.010600463226,129.591530322371,1.355270176,9.96741581,0.874983708,0.010448926,0.833857711,25.62208176,24.87162781,25.62208176,24.93013763,399.753418,387.7181702,23.91357231,24.79294395,75.36934662,78.14089203,300.5939636,2030.392822,0.135322139,99.45072174,0.109235764,-1.013399601,0.25,-1.355140209,7.355140209,1.502969818,0.00135527,298.7720818,298.0216278,324.8628443,1.025035667,3.299533882,33.17757603,8.384632075,25.24685478,3.22677574,0.156952303,2.46567617,0.761099569,0.098334013,20.3900225,0.528802636,74.41335633,385.1658591,0.033931695,1776.56064,508.6467285,"0.183421184",585.7409668,1094.387695,893.6538086,0.464777456,"0.183421184","0.394643031","1.868381686",NA,2030.392822,NA,162.9294279,"PLOC",182.6917798,0.528802635930732,"9/16/2010",2010-09-16
"552",552,552,552,2010,"sep","9/16/2010",5,19,15,NA,"t","10:53:14",18.87281788,0.229038395,245.3988557,82.400236344653,63.3276509586985,2.980186354,8.302519798,0.87415126,0.011295707,1.287509693,27.69415092,24.92284393,27.69415092,24.93195343,400.1022949,386.7416077,22.54725075,24.48690605,70.99028778,77.09732056,299.7657166,2012.609253,2247.585449,99.65293884,1.451225281,2.316879988,0.25,-1.355140209,7.355140209,1.498828583,0.002980186,300.8441509,298.0728439,322.0174733,0.632871663,3.727701845,37.40684307,12.91993702,26.30849743,3.436348128,0.22352732,2.440192151,0.996155977,0.140189474,24.45471716,0.634529233,65.21563559,383.9989733,0.032052242,1759.324914,585.7574463,"0.197285394",591.3510742,1177.108521,944.8822021,0.497623996,"0.197285394","0.396454744","1.990540936",NA,2012.609253,NA,173.5445545,"PLOC",141.342752,0.634529232992067,"9/16/2010",2010-09-16
"553",553,553,553,2010,"sep","9/16/2010",5,20,4,NA,"b","11:21:28",13.17598646,0.120513815,208.2276397,109.331751384686,95.2595489915534,1.383166993,9.96741581,0.874983708,0.00803243,1.112320094,25.73722839,24.3109417,25.73722839,24.94355965,399.8119812,390.6615295,21.54642677,22.448452,69.51068878,72.4207077,299.7958374,2017.002197,0.708475649,98.44004822,0.783002496,-0.959917665,0.25,-1.355140209,7.355140209,1.498979187,0.001383167,298.8872284,297.4609417,322.7203443,0.980729352,3.322146791,33.74791917,11.29946718,25.02408504,3.184246245,0.118970434,2.209826697,0.974419548,0.074493661,20.49793889,0.533012913,65.99124126,388.7467697,0.022366738,1764.844061,505.7834473,"0.158322768",723.9123535,1229.695801,1035.006958,0.411307778,"0.158322768","0.384925295","1.698680503",NA,2017.002197,NA,139.7074983,"BENI",182.4338898,0.533012912652307,"9/16/2010",2010-09-16
"554",554,554,554,2010,"sep","9/16/2010",5,20,4,NA,"b","10:56:23",16.7345056,0.12843895,173.4096345,130.291516708911,162.937911373178,1.02704803,9.96741581,0.874983708,0.010017232,0.781834424,26.21126938,25.07984543,26.21126938,24.93590164,399.3773499,387.9777527,25.82463837,26.48989296,80.40039063,82.47154236,300.5891724,2023.351807,0.070413336,99.46579742,0.281629562,-1.010704517,0.75,-1.355140209,7.355140209,1.502945862,0.001027048,299.3612694,298.2298454,323.7362818,1.060449578,3.416672751,34.35022731,7.86033435,25.6455574,3.30413317,0.12668738,2.634838327,0.669294843,0.079335139,17.24832757,0.446957675,76.72099621,385.545862,0.033300524,1770.399866,463.8778076,"0.272061784",575.6015625,1039.47937,756.6767578,0.446259754,"0.272061784","0.609648937","1.805900883",NA,2023.351807,NA,240.8290734,"BENI",214.5681182,0.446957675519316,"9/16/2010",2010-09-16
